X,Y,objectid,cenefa,consecutivo_paradero,zona_paradero,nombre_paradero,via_paradero,direccion_paradero,localidad_paradero,consola_paradero,panel_paradero,audio_paradero,longitud_paradero,latitud_paradero,coordenada_x_paradero,coordenada_y_paradero,globalid,created_user,created_date,last_edited_user,last_edited_date,log_replica,zona_nueva_sitp,modulo_paradero
-74.14442949,4.586348787,61219,003A10,3,10,Colmotores,AV. Boyacá,AV. Boyacá - KR 36A,6,AV. Boyacá - KR 36A (003A10),AV. Boyacá - KR 36A,Avenida Boyacá Carrera 36 A,-74.14442949,4.58634879,992574.0181,998910.9399,{A609F2CB-D1B2-4227-BEC2-A5EDD51DB68E},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,A
-74.13917214,4.562056085,61220,003A11,3,11,Br. San Benito,AV. Boyacá,AV. Boyacá - CL 60A Sur,19,AV. Boyacá - CL 60A Sur (003A11),AV. Boyacá - CL 60A Sur,Avenida Boyacá Calle 60 A Sur,-74.13917214,4.56205609,993157.1719,996224.5665,{5A343D47-E4A6-493B-9927-36CB416734E4},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,A
-74.12486434,4.563592171,61221,003A12,3,12,Br. Marco Fidel Suárez,AV. Caracas,AV. Caracas - KR 14A,18,AV. Caracas - KR 14A (003A12),AV. Caracas - KR 14A,Avenida Caracas Carrera 14 A,-74.12486434,4.56359217,994744.9083,996394.3088,{FAA8E5A5-3F01-4FDE-8DC1-FB4F52981449},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,A
-74.0805551,4.571267607,61222,003A13,3,13,Br. San Cristóbal Sur,DG 13 Sur,DG 13 Sur - KR 5 Este,4,DG 13 Sur - KR 5 Este (003A13),DG 13 Sur - KR 5 Este,Diagonal 13 Sur Carrera Quinta Este,-74.0805551,4.57126761,999661.861,997242.8965,{17374F8F-3375-482C-B974-A5F3CF4E88C4},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,9,A
-74.08080161,4.708812563,61223,003B03,3,3,Pq. Alto de los Lagartos,AV. Boyacá,AV. Boyacá - AC 127,11,AV. Boyacá - AC 127 (003B03),AV. Boyacá - AC 127,Avenida Boyacá Avenida Calle 127,-74.08080161,4.70881256,999634.577,1012452.83,{987234CB-CFFA-4523-AD89-93FA21F98BA7},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,3,B
-74.14475113,4.587176743,61224,003B10,3,10,Colmotores,AV. Boyacá,AV. Boyacá - DG 53 Sur,6,AV. Boyacá - DG 53 Sur (003B10),AV. Boyacá - DG 53 Sur,Avenida Boyacá Diagonal 53 Sur,-74.14475113,4.58717674,992538.3358,999002.4998,{AE741819-8BD4-4BA2-A621-4D09336815C8},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,B
-74.13914247,4.562312948,61225,003B11,3,11,Br. San Benito,AV. Boyacá,AV. Boyacá - CL 60 Sur,19,AV. Boyacá - CL 60 Sur (003B11),AV. Boyacá - CL 60 Sur,Avenida Boyacá Calle 60 Sur,-74.13914247,4.56231295,993160.4668,996252.9705,{7A0E3FDC-C511-48FB-A410-C8ACD3D42405},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,B
-74.0702906,4.665533235,61226,004A00,4,0,Br. Los Alcázares Norte,AC 72,AC 72 - KR 28,12,AC 72 - KR 28 (004A00),AC 72 - KR 28,Avenida Calle 72 Carrera 28,-74.0702906,4.66553323,1000800.784,1007666.932,{0442E151-0CBA-4389-888C-380C416E101A},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,1,A
-74.02814198,4.729422535,61227,004A01,4,1,Br. Barrancas Perlas del Norte,AC  153,AC 153 - 7F,1,AC 153 - 7F (004A01),AC 153 - 7F,Avenida Calle 153 Séptima F,-74.02814198,4.72942253,1005476.805,1014732.111,{56FA19A2-E721-4EA7-91B7-3686E9D5BB84},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,2,A
-74.06715031,4.73413904,61228,004A02,4,2,Escuela de Carabineros,AV. Boyacá,AV. Boyacá - AC 147,11,AV. Boyacá - AC 147 (004A02),AV. Boyacá - AC 147,Avenida Boyacá Avenida Calle 147,-74.06715031,4.73413904,1001149.096,1015253.485,{B035ED9C-1A44-432F-9B46-02EDB2F6EBC0},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,3,A
-74.080304,4.709207,61229,004A03,4,3,Pq. Alto de Los Lagartos (Club Choquenzá),AV. Boyacá,AV. Boyacá - AC 127,11,AV. Boyacá - AC 127 (004A03),AV. Boyacá - AC 127,Avenida Boyacá Avenida Calle 127,-74.080304,4.709207,999689.7852,1012496.447,{9579D94C-AAFA-43D7-B619-70946C734C66},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,3,A
-74.10525326,4.695899434,61230,004A04,4,4,Br. La Soledad Norte,AC 72,AC 72 - TV 83 Bis,10,AC 72 - TV 83 Bis (004A04),AC 72 - TV 83 Bis,Avenida Calle 72 Transversal 83 Bis,-74.10525326,4.69589943,996921.701,1011024.934,{90A6B4E8-FA01-49F4-BB30-6E26F298973C},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,4,A
-74.08703003,4.645377427,61231,004A05,4,5,Pq. La Esmeralda,AK 50,AK 50 - CL 45,13,AK 50 - CL 45 (004A05),AK 50 - CL 45,Avenida Carrera 50 Calle 45,-74.08703003,4.64537743,998943.462,1005438.074,{FCA2E2C8-ADE3-4615-A507-F8339D1286C7},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,8,A
-74.09971849,4.636285524,61232,004A06,4,6,Br. Ortezal,AK 50,AK 50 - CL 22 Bis,11,AK 50 - CL 22 Bis (004A06),AK 50 - CL 22 Bis,Avenida Carrera 50 Calle 22 Bis,-74.09971849,4.63628552,997535.5665,1004432.709,{AEA932CD-421F-4896-AAC8-21531D55B552},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,8,A
-74.10929293,4.624266865,61233,004A07,4,7,Br. San Rafael Industrial,AK 50,AK 50 - CL 5C-81,11,AK 50 - CL 5C-81 (004A07),AK 50 - CL 5C-81,Avenida Carrera 50 Calle Quinta C,-74.10929293,4.62426686,996473.1494,1003103.707,{DDF8DE39-D232-45A7-BF37-EE11A0203209},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,5,A
-74.15426036,4.634914255,61234,004A08,4,8,Corabastos,Av. Agoberto Mejìa,AV. A. Mejía - AV. Américas,8,AV. A. Mejía - AV. Américas (004A08),AV. A. Mejía - AV. Américas,Avenida Agoberto Mejía Avenida Américas,-74.15426036,4.63491425,991483.709,1004281.494,{D495A6F6-27B5-4F23-B533-B33CDA4E895A},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,5,A
-74.12338828,4.600145235,61235,004A09,4,9,Pq. Santa Rita I Sector,AK 50,AK 50 - CL 31 Sur,11,AK 50 - CL 31 Sur (004A09),AK 50 - CL 31 Sur,Avenida Carrera 50 Calle 31 Sur,-74.12338828,4.60014524,994908.9637,1000436.387,{761620E2-9FE0-468E-A963-657D42AD7FE8},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,6,A
-74.126207,4.587678,61236,004A10,4,10,Br. Inglés,AV. J. Gaitán C.,AV. J. Gaitán C. - CL 41 Sur,18,AV. J. Gaitán C. - CL 41 Sur (004A10),AV. J. Gaitán C. - CL 41 Sur,Avenida Jorge Gaitán Cortés Calle 41 Sur,-74.126207,4.587678,994596.0953,999057.763,{6D292799-37CF-4FDB-AA5F-8BA371FD7984},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,A
-74.13915398,4.558724778,61237,004A11,4,11,Br. Lucero Alto,AV. Boyacá,AV. Boyacá - KR 18Q,19,AV. Boyacá - KR 18Q (004A11),AV. Boyacá - KR 18Q,Avenida Boyacá Carrera 18 Q,-74.13915398,4.55872478,993159.1556,995856.1859,{D19761E2-F020-4EC9-B024-36953F613A7C},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,A
-74.12323985,4.559237479,61238,004A12,4,12,Br. El Playón,AV. Caracas,AV. Caracas - KR 11,18,AV. Caracas - KR 11 (004A12),AV. Caracas - KR 11,Avenida Caracas Carrera 11,-74.12323985,4.55923748,994925.1457,995912.7495,{B0366234-A3B4-47FF-99C9-181F750C7E70},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,A
-74.0806013,4.571364009,61239,004A13,4,13,Br. San Cristóbal Sur,Dg 13 S,DG 13 Sur - KR 5 E,4,DG 13 Sur - KR 5 E (004A13),DG 13 Sur - KR 5 E,Diagonal 13 Sur Carrera Quinta Este,-74.0806013,4.57136401,999656.7343,997253.5568,{EA3E6F2B-F1FF-470F-84B5-15A137F41152},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,9,A
-74.080505,4.708809,61240,004B03,4,3,Pq. Alto de Los Lagartos (Club Choquenzá),AV. Boyacá,AV. Boyacá - AC 127,11,AV. Boyacá - AC 127 (004B03),AV. Boyacá - AC 127,Avenida Boyacá Avenida Calle 127,-74.080505,4.708809,999667.4848,1012452.436,{9838D32A-9EE9-4194-91FC-73DCEFE542EC},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,3,B
-74.13922616,4.558913997,61241,004B11,4,11,Br. Lucero Alto,AV. Boyacá,AV. Boyacá - KR 18Q,19,AV. Boyacá - KR 18Q (004B11),AV. Boyacá - KR 18Q,Avenida Boyacá Carrera 18 Q,-74.13922616,4.558914,993151.1476,995877.1106,{701C4223-9AF9-4017-9578-1664D0508E3A},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,B
-74.07045154,4.665411111,61242,005A00,5,0, Alcázares,AC 72,AC 72 - KR 28,12,AC 72 - KR 28 (005A00),AC 72 - KR 28,Avenida Calle 72 Carrera 28,-74.07045154,4.66541111,1000782.927,1007653.427,{4962D64C-E4DA-4DA3-A3F4-8DBE686C37CD},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,1,A
-74.07324588,4.723893035,61243,005A02,5,2,Br. Ciudad Jardín Norte,AV. Boyacá,AV. Boyacá - AV. Suba,11,AV. Boyacá - AV. Suba (005A02),AV. Boyacá - AV. Suba,Avenida Boyacá Avenida Suba,-74.07324588,4.72389304,1000472.847,1014120.456,{E2360FCE-53A5-42BB-9900-0F6C3A689DD0},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,3,A
-74.1051207,4.697580178,61244,005A04,5,4,Br. Florencia,AV. C. de Cali,AV. C. de Cali - CL 72B,10,AV. C. de Cali - CL 72B (005A04),AV. C. de Cali - CL 72B,Avenida Ciudad de Cali Calle 72 Be,-74.1051207,4.69758018,996936.4156,1011210.793,{8D7D22FB-DDB3-43AA-8BA5-095F5AF0FB5D},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,4,A
-74.09135244,4.641956142,61245,005A05,5,5,Estación Gobernación,AK 50,AK 50 - AC 26,13,AK 50 - AC 26 (005A05),AK 50 - AC 26,Avenida Carrera 50 Avenida Calle 26,-74.09135244,4.64195614,998463.8562,1005059.751,{2DFF2D4A-07F6-4BCE-9C5E-E7452237DC4A},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,8,A
-74.1020318,4.634029033,61246,005A06,5,6,Batallón Caldas,AK 50,AK 50 - CL 19,11,AK 50 - CL 19 (005A06),AK 50 - CL 19,Avenida Carrera 50 Calle 19,-74.1020318,4.63402903,997278.8784,1004183.191,{0F24EDC6-657F-467B-A53C-ACA6AE7FB9F3},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,8,A
-74.113005,4.618885,61247,005A07,5,7,IED Sorrento,AK 50,AK 50 - CL 4F,11,AK 50 - CL 4F (005A07),AK 50 - CL 4F,Avenida Carrera 50 Calle Cuarta F,-74.113005,4.618885,996061.23,1002508.592,{ED1B6E1D-D760-40CB-837C-BDE7F5CFB135},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,5,A
-74.15943273,4.625984281,61248,005A08,5,8,IED Francisco de Paula Santander,Av Agoberto Mejía,AV. A. Mejía - CL 38C Sur,8,AV. A. Mejía - CL 38C Sur (005A08),AV. A. Mejía - CL 38C Sur,Avenida Agoberto Mejía Calle 38 C Sur,-74.15943273,4.62598428,990909.6792,1003294.067,{BCBCB91D-D3DD-4459-A400-96CE7657A856},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,5,A
-74.12500421,4.597853149,61249,005A09,5,9,Barrio San Luis,AK 50,AK 50 - CL 37 Sur,11,AK 50 - CL 37 Sur (005A09),AK 50 - CL 37 Sur,Avenida Carrera 50 Calle 37 Sur,-74.12500421,4.59785315,994729.6379,1000182.937,{79FECA4D-CC5A-4392-A527-D31F6243EDA4},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,6,A
-74.13105045,4.585960821,61250,005A10,5,10,Policía Nacional,AV. J. Gaitán C.,AV. J. Gaitán C. - CL 47A Sur,6,AV. J. Gaitán C. - CL 47A Sur (005A10),AV. J. Gaitán C. - CL 47A Sur,Avenida Jorge Gaitán Cortés Calle 47 A Sur,-74.13105045,4.58596082,994058.6265,998867.9133,{BD70AD5C-7452-41D6-98A9-EF47D676C7E9},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,A
-74.13874752,4.558901737,61251,005A11,5,11,Hsp. de Meissen,AV. Boyacá,AV. Boyacá - KR 18B,19,AV. Boyacá - KR 18B (005A11),AV. Boyacá - KR 18B,Avenida Boyacá Carrera 18 Be,-74.13874752,4.55890174,993204.262,995875.7504,{8F30CEF8-27C0-4024-97EE-C35A12874ECB},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,A
-74.122287,4.558103,61252,005A12,5,12,Estación Molinos,AV. Caracas,AV. Caracas - KR 7,18,AV. Caracas - KR 7 (005A12),AV. Caracas - KR 7,Avenida Caracas Carrera Séptima,-74.122287,4.558103,995030.8753,995787.2907,{7F05FDED-708B-46C3-A712-4F9E1DC6CA14},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,A
-74.08405272,4.588804064,61253,005A13,5,13,Instituto Nacional de Cancerología,AC 1,AC 1 - KR 9,3,AC 1 - KR 9 (005A13),AC 1 - KR 9,Avenida Calle Primera Carrera 9,-74.08405272,4.58880406,999273.7557,999182.1043,{B5C8C701-40DE-43E1-AAE4-7F29E038EEEA},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,9,A
-74.1305559,4.586072376,61254,005B10,5,10,Policía Nacional,AV. J. Gaitán C.,AV. J. Gaitán C. - CL 47 Sur,6,AV. J. Gaitán C. - CL 47 Sur (005B10),AV. J. Gaitán C. - CL 47 Sur,Avenida Jorge Gaitán Cortés Calle 47 Sur,-74.1305559,4.58607238,994113.5054,998880.2451,{43E03175-F3B8-4640-8966-EB3AAAFD77CD},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,B
-74.13867237,4.558683534,61255,005B11,5,11,Hsp. de Meissen,AV. Boyacá,AV. Boyacá - KR 18 Bis,19,AV. Boyacá - KR 18 Bis (005B11),AV. Boyacá - KR 18 Bis,Avenida Boyacá Carrera 18 Bis,-74.13867237,4.55868353,993212.5994,995851.6205,{88C73E55-0A76-4654-88E7-4A82B8A38C61},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,B
-74.07184049,4.666416834,61256,006A00,6,0,Monumento Rafael Uribe Uribe,AC 72,AC 72 - KR 29,12,AC 72 - KR 29 (006A00),AC 72 - KR 29,Avenida Calle 72 Carrera 29,-74.07184049,4.66641683,1000628.818,1007764.64,{1FC06B58-11AC-4C09-A302-96668837E1BA},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,1,A
-74.03220561,4.734556676,61257,006A01,6,1,Urb. Villas del Mediterráneo,AK 9,AK 9 - CL 156,1,AK 9 - CL 156 (006A01),AK 9 - CL 156,Avenida Carrera Novena Calle 158 A,-74.03220561,4.73455668,1005025.937,1015299.824,{117E95B7-6B96-4777-8A9C-FA641B25203A},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,2,A
-74.06591112,4.70999621,61258,006A02,6,2,Br. Prado Veraniego,AC 127,AC 127 - KR 56B,11,AC 127 - KR 56B (006A02),AC 127 - KR 56B,Avenida Calle 127 Carrera 56 Be,-74.06591112,4.70999621,1001286.619,1012583.73,{5ADAC5D2-58C9-49F6-8AEC-31577C5AD604},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,3,A
-74.09279749,4.716207915,61259,006A03,6,3,Br. Los Cerezos,AV. C. de Cali,AV. C. de Cali - KR 91,11,AV. C. de Cali - KR 91 (006A03),AV. C. de Cali - KR 91,Avenida Ciudad de Cali Carrera 91,-74.09279749,4.71620792,998303.6969,1013270.639,{47BD1A98-535E-4E7B-8091-9B62B88C9312},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,3,A
-74.10471736,4.697807071,61260,006A04,6,4,Br. La Soledad Norte,AV. C. de Cali,AV. C. de Cali - CL 74,10,AV. C. de Cali - CL 74 (006A04),AV. C. de Cali - CL 74,Avenida Ciudad de Cali Calle 74,-74.10471736,4.69780707,996981.1664,1011235.882,{DFD868CF-A896-4312-9FD7-9932DD6F06A2},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,4,A
-74.09171553,4.641397476,61261,006A05,6,5,Avenida El Dorado,AK 50,AK 50 - AC 26,13,AK 50 - AC 26 (006A05),AK 50 - AC 26,Avenida Carrera 50 Avenida Calle 26,-74.09171553,4.64139748,998423.5677,1004997.973,{61044E2F-0471-4D0E-82E9-505C6B20FA12},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,8,A
-74.10216543,4.633513581,61262,006A06,6,6,Batallón Caldas,AK 50,AK 50 - CL 19,11,AK 50 - CL 19 (006A06),AK 50 - CL 19,Avenida Carrera 50 Calle 19,-74.10216543,4.63351358,997264.0491,1004126.192,{1E077814-5B6E-4EC4-8A0B-4018FD42E6F4},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,8,A
-74.11294409,4.618611666,61263,006A07,6,7,Br. Brasilia,AK 50,AK 50 - CL 4C,11,AK 50 - CL 4C (006A07),AK 50 - CL 4C,Avenida Carrera 50 Calle Cuarta C,-74.11294409,4.61861167,996067.9871,1002478.366,{D5FFD03F-680F-4E36-9FB3-BEDF4A4CD693},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,5,A
-74.15931644,4.62637974,61264,006A08,6,8,Pq. Metropolitano Cayetano Cañizares,Av Agoberto Mejía,AV. A. Mejía - CL 38 Sur,8,AV. A. Mejía - CL 38 Sur  (006A08),AV. A. Mejía - CL 38 Sur,Avenida Agoberto Mejía Calle 38 Sur,-74.15931644,4.62637974,990922.5877,1003337.796,{37210482-769F-4AAF-B62A-8D48EFFFA291},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,5,A
-74.12485424,4.598349393,61265,006A09,6,9,Br. Autopista Sur,AK 50,AK 50 - CL 35 Sur,11,AK 50 - CL 35 Sur (006A09),AK 50 - CL 35 Sur,Avenida Carrera 50 Calle 35 Sur,-74.12485424,4.59834939,994746.2827,1000237.811,{5FC8A4BC-714A-4FD5-A023-FDF3865E8E44},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,6,A
-74.13059483,4.585836078,61266,006A10,6,10,Policía Nacional,AV. J. Gaitán C.,AV. J. Gaitán C. - CL 47 Sur,18,AV. J. Gaitán C. - CL 47 Sur (006A10),AV. J. Gaitán C. - CL 47 Sur,Avenida Jorge Gaitán Cortés Calle 47 Sur,-74.13059483,4.58583608,994109.1835,998854.1152,{FAD9C449-B775-4EC3-BD02-B7483E8F4621},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,A
-74.13742666,4.555040005,61267,006A11,6,11,Br. México,AV. Boyacá,AV. Boyacá - CL 64 Sur,19,AV. Boyacá - CL 64 Sur (006A11),AV. Boyacá - CL 64 Sur,Avenida Boyacá Calle 64 Sur,-74.13742666,4.55504001,993350.802,995448.7026,{AF4F2D52-29CE-4690-83C7-B0784E77E941},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,A
-74.12135528,4.553660001,61268,006A12,6,12,Br. Molinos I Sector,AV. Caracas,AV. Caracas - KR 6,6,AV. Caracas - KR 6  (006A12),AV. Caracas - KR 6,Avenida Caracas Carrera Sexta,-74.12135528,4.55366,995134.2382,995295.9717,{148AD0FE-0A4D-4B42-98F4-A3B5DA7F6C06},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,A
-74.0858983,4.568619059,61269,006A13,6,13,Av. La Victoria,AK 3 E,KR 3 Este - CL 22 - 61 Sur,4,KR 3 Este - CL 22 - 61 Sur (006A13),KR 3 Este - CL 22 - 61 Sur,Carrera Tercera Este Calle 20 Sur,-74.0858983,4.56861906,999068.9347,996950.0213,{C07017C0-CA86-4A9B-B4C1-2B1AEADA1FC6},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,9,A
-74.13103582,4.585749764,61270,006B10,6,10,Policía Nacional,AV. J. Gaitán C.,AV. J. Gaitán C. - CL 47A Sur,6,AV. J. Gaitán C. - CL 47A Sur (006B10),AV. J. Gaitán C. - CL 47A Sur,Avenida Jorge Gaitán Cortés Calle 47 A Sur,-74.13103582,4.58574976,994060.2481,998844.5742,{FC1B60F6-BFFC-4031-8D6B-8E2815834620},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,B
-74.13729447,4.554715853,61271,006B11,6,11,Br. México,AV. Boyacá,AV. Boyacá - CL 64 Sur,19,AV. Boyacá - CL 64 Sur (006B11),AV. Boyacá - CL 64 Sur,Avenida Boyacá Calle 64 Sur,-74.13729447,4.55471585,993365.4682,995412.8562,{633D06AB-2BD4-4C48-B4F8-02F504AADE15},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,7,B
-74.082617,4.613652,61272,007A00,7,0,Br. El Listón,AC 19,AC 19 - KR 20,14,AC 19 - KR 20 (007A00),AC 19 - KR 20,Avenida Calle 19 Carrera 20,-74.082617,4.613652,999433.09,1001929.823,{5CDE3D41-6AA6-49C1-935B-3E7C7E4A3A26},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,1,A
-74.03188574,4.734748898,61273,007A01,7,1,Br. Barrancas,AK 9,AK 9 - CL 156,1,AK 9 - CL 156 (007A01),AK 9 - CL 156,Avenida Carrera Novena Calle 156,-74.03188574,4.7347489,1005061.423,1015321.082,{1274AFDD-C6A8-4DFF-AE45-BD4A008F61F3},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,2,A
-74.0711029,4.711424431,61274,007A02,7,2,C.C. Bulevar Niza,AC 127,AC 127 - AV. Suba,11,AC 127 - AV. Suba (007A02),AC 127 - AV. Suba,Avenida Calle 127 Avenida Suba,-74.0711029,4.71142443,1000710.61,1012741.658,{A96A5071-4186-4D12-9FD6-959EAB69E0B2},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,3,A
-74.0925727,4.716210057,61275,007A03,7,3,Br. Los Cerezos,AV. C. de Cali,AV. C. de Cali - KR 91,11,AV. C. de Cali - KR 91 (007A03),AV. C. de Cali - KR 91,Avenida Ciudad de Cali Carrera 91,-74.0925727,4.71621006,998328.6362,1013270.875,{D2395705-D7C1-4E42-BED0-A80E25C854EC},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,3,A
-74.10238193,4.701076228,61276,007A04,7,4,Br. La Granja,AV. C. de Cali,AV. C. de Cali - CL 76A,10,AV. C. de Cali - CL 76A (007A04),AV. C. de Cali - CL 76A,Avenida Ciudad de Cali Calle 76 A,-74.10238193,4.70107623,997240.2906,1011597.381,{4A700A3A-434B-4410-A17E-8C8046BCA71B},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,4,A
-74.099061,4.681795491,61277,007A05,7,5,Colegio Andrés Frey,AV. Boyacá,AV. Boyacá - CL 66A,10,AV. Boyacá - CL 66A (007A05),AV. Boyacá - CL 66A,Avenida Boyacá Calle 66 A,-74.099061,4.68179549,997608.6739,1009465.272,{132D23C1-41F9-4412-8BD7-34778166CE3A},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,4,A
-74.11542463,4.662425868,61278,007A06,7,6,Avenida Esperanza,AV. Boyacá,AV. Boyacá - AV. Esperanza,9,AV. Boyacá - AV. Esperanza (007A06),AV. Boyacá - AV. Esperanza,Avenida Boyacá Avenida Esperanza,-74.11542463,4.66242587,995793.0047,1007323.424,{971D7D24-42AA-40D8-9E41-A950CF4B7C1E},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,8,A
